Make,Model,VehicleClass,EngineSize,Cylinders,FuelConsumptionCity,CO2Emissions
VOLVO,S60 T5 ,COMPACT,2,4,9.8,193
VOLVO,S60 T5 AWD,COMPACT,2.5,5,11.6,232
VOLVO,S60 T6   ,COMPACT,2,4,10.1,205
VOLVO,S60 T6 AWD,COMPACT,3,6,12.9,258
VOLVO,S80 T5,MID-SIZE,2,4,9.8,193
VOLVO,S80 T6 AWD,MID-SIZE,3,6,12.9,258
VOLVO,V60 CC,SUV - SMALL,2,4,9.8,202
VOLVO,V60 CC AWD,SUV - SMALL,2.5,5,11.8,237
VOLVO,V60 POLESTAR AWD,STATION WAGON - SMALL,3,6,12.8,253
VOLVO,V60 T5,STATION WAGON - SMALL,2,4,9.8,193
VOLVO,V60 T5 AWD,STATION WAGON - SMALL,2.5,5,11.6,232
VOLVO,V60 T6 AWD,STATION WAGON - SMALL,3,6,12.9,258
VOLVO,XC60 3.2 AWD,SUV - SMALL,3.2,6,13.1,264
VOLVO,XC60 T5,SUV - SMALL,2,4,9.8,202
VOLVO,XC60 T5 AWD,SUV - SMALL,2.5,5,13,262
VOLVO,XC60 T6  ,SUV - SMALL,2,4,10.7,216
VOLVO,XC60 T6 AWD,SUV - SMALL,3,6,13.6,274
VOLVO,XC70 3.2 AWD,SUV - SMALL,3.2,6,13.1,260
VOLVO,XC70 T5,SUV - SMALL,2,4,9.8,202
VOLVO,XC70 T6 AWD,SUV - SMALL,3,6,13.6,274
ACURA,ILX,COMPACT,2.4,4,9.3,189
ACURA,MDX SH-AWD,SUV - SMALL,3.5,6,12.7,254
ACURA,MDX SH-AWD ELITE,SUV - SMALL,3.5,6,12.2,251
ACURA,RDX AWD,SUV - SMALL,3.5,6,12.4,249
ACURA,RLX,MID-SIZE,3.5,6,11.9,235
ACURA,RLX HYBRID,MID-SIZE,3.5,6,8,180
ACURA,TLX,COMPACT,2.4,4,9.6,196
ACURA,TLX SH-AWD,COMPACT,3.5,6,11.2,226
ALFA ROMEO,4C,TWO-SEATER,1.8,4,9.7,197
ASTON MARTIN,DB9 GT,MINICOMPACT,5.9,12,18,365
ASTON MARTIN,RAPIDE S,SUBCOMPACT,6,12,16.8,332
ASTON MARTIN,VANQUISH,MINICOMPACT,6,12,17.6,346
ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,17.4,343
ASTON MARTIN,V8 VANTAGE,TWO-SEATER,4.7,8,18.1,362
ASTON MARTIN,VANTAGE GT,TWO-SEATER,4.7,8,17.4,343
ASTON MARTIN,VANTAGE GT,TWO-SEATER,4.7,8,18.1,362
ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,17.4,343
ASTON MARTIN,V8 VANTAGE S,TWO-SEATER,4.7,8,18.1,362
ASTON MARTIN,V12 VANTAGE S,TWO-SEATER,6,12,19.5,390
AUDI,A3,SUBCOMPACT,1.8,4,10,204
AUDI,A3 QUATTRO,SUBCOMPACT,2,4,9.8,201
AUDI,A3 CABRIOLET QUATTRO,SUBCOMPACT,2,4,10.1,208
AUDI,A4,COMPACT,2,4,9.9,212
AUDI,A4 QUATTRO,COMPACT,2,4,11,224
AUDI,A4 QUATTRO,COMPACT,2,4,10.6,214
AUDI,A4 ALLROAD QUATTRO,STATION WAGON - SMALL,2,4,11.2,232
AUDI,A5 QUATTRO,SUBCOMPACT,2,4,11,224
AUDI,A5 QUATTRO,SUBCOMPACT,2,4,10.6,214
AUDI,A5 CABRIOLET QUATTRO,SUBCOMPACT,2,4,11.3,230
AUDI,A6 QUATTRO,MID-SIZE,2,4,10.8,211
AUDI,A6 QUATTRO,MID-SIZE,3,6,11.6,232
AUDI,A6 QUATTRO TDI (modified),MID-SIZE,3,6,9.4,213
AUDI,A7 QUATTRO,MID-SIZE,3,6,11.6,232
AUDI,A7 QUATTRO TDI (modified),MID-SIZE,3,6,9.4,213
AUDI,A8 QUATTRO,MID-SIZE,3,6,12.6,247
AUDI,A8 QUATTRO,MID-SIZE,4,8,12.9,249
AUDI,A8 QUATTRO TDI (modified),MID-SIZE,3,6,9.8,224
AUDI,A8L QUATTRO,FULL-SIZE,4,8,13.1,255
AUDI,A8L QUATTRO,FULL-SIZE,6.3,12,17.8,344
AUDI,Q3,COMPACT,2,4,12,242
AUDI,Q3 QUATTRO,COMPACT,2,4,11.9,240
AUDI,Q5 QUATTRO,SUV - SMALL,2,4,12,244
AUDI,Q5 QUATTRO,SUV - SMALL,3,6,13.2,267
AUDI,Q5 QUATTRO TDI (modified),SUV - SMALL,3,6,10.2,244
AUDI,Q5 HYBRID QUATTRO,SUV - SMALL,2,4,9.8,209
AUDI,RS 7 QUATTRO,MID-SIZE,4,8,16.6,313
AUDI,S3 QUATTRO,SUBCOMPACT,2,4,10.1,211
AUDI,S4 QUATTRO,COMPACT,3,6,13,257
AUDI,S4 QUATTRO,COMPACT,3,6,13.8,273
AUDI,S5 QUATTRO,SUBCOMPACT,3,6,13,257
AUDI,S5 QUATTRO,SUBCOMPACT,3,6,13.8,273
AUDI,S5 CABRIOLET QUATTRO,SUBCOMPACT,3,6,13.3,266
AUDI,S6 QUATTRO,MID-SIZE,4,8,13.3,263
AUDI,S7 QUATTRO,MID-SIZE,4,8,13.4,265
AUDI,S8 QUATTRO,MID-SIZE,4,8,15.7,300
AUDI,SQ5 QUATTRO,SUV - SMALL,3,6,14.1,285
AUDI,TT COUPE QUATTRO,SUBCOMPACT,2,4,10.1,209
AUDI,TT ROADSTER QUATTRO,TWO-SEATER,2,4,10.1,209
AUDI,TTS COUPE QUATTRO,SUBCOMPACT,2,4,10.3,222
BENTLEY,CONTINENTAL GT,COMPACT,4,8,16.1,307
BENTLEY,CONTINENTAL GT,COMPACT,6,12,18.9,360
BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,4,8,17.7,337
BENTLEY,CONTINENTAL GT CONVERTIBLE,SUBCOMPACT,6,12,19.6,375
BENTLEY,FLYING SPUR,MID-SIZE,4,8,17.7,334
BENTLEY,FLYING SPUR,MID-SIZE,6,12,20.3,388
BENTLEY,MULSANNE,MID-SIZE,6.8,8,21,408
BMW,228i,SUBCOMPACT,2,4,9.9,197
BMW,228i,SUBCOMPACT,2,4,10.7,211
BMW,228i xDRIVE,SUBCOMPACT,2,4,10.4,207
BMW,228i xDRIVE CABRIOLET,SUBCOMPACT,2,4,10.5,209
BMW,320i,COMPACT,2,4,9.9,197
BMW,320i,COMPACT,2,4,10.7,211
BMW,320i xDRIVE,COMPACT,2,4,10.4,207
BMW,328d xDRIVE,COMPACT,2,4,7.7,183
BMW,328d xDRIVE TOURING,STATION WAGON - SMALL,2,4,7.7,183
BMW,328i xDRIVE,COMPACT,2,4,10.5,209
BMW,328i xDRIVE GRAN TURISMO,FULL-SIZE,2,4,10.5,209
BMW,328i xDRIVE TOURING,STATION WAGON - SMALL,2,4,10.5,209
BMW,335i xDRIVE GRAN TURISMO,FULL-SIZE,3,6,12,238
BMW,340i,COMPACT,3,6,10.9,217
BMW,340i,COMPACT,3,6,11.6,231
BMW,340i xDRIVE,COMPACT,3,6,10.9,216
BMW,340i xDRIVE,COMPACT,3,6,11.9,241
BMW,428i CABRIOLET,SUBCOMPACT,2,4,10.8,211
BMW,428i COUPE,COMPACT,2,4,9.9,197
BMW,428i COUPE,COMPACT,2,4,10.7,211
BMW,428i GRAN COUPE,COMPACT,2,4,10.8,211
BMW,428i GRAN COUPE,COMPACT,2,4,10.9,210
BMW,428i xDRIVE CABRIOLET,SUBCOMPACT,2,4,11.3,221
BMW,428i xDRIVE COUPE,COMPACT,2,4,10.5,209
BMW,428i xDRIVE GRAN COUPE,COMPACT,2,4,10.5,209
BMW,435i CABRIOLET,SUBCOMPACT,3,6,11.8,232
BMW,435i COUPE,COMPACT,3,6,11.6,232
BMW,435i COUPE,COMPACT,3,6,12.1,246
BMW,435i xDRIVE CABRIOLET,SUBCOMPACT,3,6,11.9,238
BMW,435i xDRIVE COUPE,COMPACT,3,6,12,238
BMW,435i xDRIVE COUPE,COMPACT,3,6,12.3,247
BMW,435i xDRIVE GRAN COUPE,COMPACT,3,6,12,238
BMW,528i xDRIVE,MID-SIZE,2,4,10.5,209
BMW,535d xDRIVE,MID-SIZE,3,6,9.2,212
BMW,535i xDRIVE,MID-SIZE,3,6,11.9,238
BMW,535i xDRIVE GRAN TURISMO,FULL-SIZE,3,6,13,263
BMW,550i xDRIVE,MID-SIZE,4.4,8,14.4,288
BMW,550i xDRIVE GRAN TURISMO,FULL-SIZE,4.4,8,14.3,283
BMW,640i xDRIVE CABRIOLET,SUBCOMPACT,3,6,11.9,238
BMW,640i xDRIVE GRAN COUPE,COMPACT,3,6,11.9,238
BMW,650i xDRIVE CABRIOLET,SUBCOMPACT,4.4,8,14.3,283
BMW,650i xDRIVE COUPE,COMPACT,4.4,8,14.4,288
BMW,650i xDRIVE GRAN COUPE,COMPACT,4.4,8,14.3,283
BMW,750i xDRIVE,FULL-SIZE,4.4,8,14.3,283
BMW,750Li xDRIVE,FULL-SIZE,4.4,8,14.3,283
BMW,ACTIVEHYBRID 5,MID-SIZE,3,6,10.6,219
BMW,ALPINA B6 xDRIVE GRAN COUPE,COMPACT,4.4,8,14.3,283
BMW,M2,SUBCOMPACT,3,6,11.8,244
BMW,M2,SUBCOMPACT,3,6,12.7,260
BMW,M235i,SUBCOMPACT,3,6,11.6,232
BMW,M235i,SUBCOMPACT,3,6,11.9,245
BMW,M235i CABRIOLET,SUBCOMPACT,3,6,11.6,232
BMW,M235i CABRIOLET,SUBCOMPACT,3,6,12.1,246
BMW,M235i xDRIVE,SUBCOMPACT,3,6,12,238
BMW,M235i xDRIVE CABRIOLET,SUBCOMPACT,3,6,12,238
BMW,M3,COMPACT,3,6,14.1,284
BMW,M3,COMPACT,3,6,13.7,271
BMW,M4 CABRIOLET,SUBCOMPACT,3,6,14.2,282
BMW,M4 CABRIOLET,SUBCOMPACT,3,6,14.1,278
BMW,M4 COUPE,COMPACT,3,6,14.1,284
BMW,M4 COUPE,COMPACT,3,6,13.7,271
BMW,M5,MID-SIZE,4.4,8,17.3,344
BMW,M5,MID-SIZE,4.4,8,16.1,321
BMW,M6,COMPACT,4.4,8,17.3,344
BMW,M6,COMPACT,4.4,8,16.1,321
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,17.3,344
BMW,M6 CABRIOLET,SUBCOMPACT,4.4,8,16.1,321
BMW,M6 GRAN COUPE,COMPACT,4.4,8,17.3,344
BMW,M6 GRAN COUPE,COMPACT,4.4,8,16.1,321
BMW,X1 xDRIVE28i,SUV - SMALL,2,4,10.7,215
BMW,X3 xDRIVE28d,SUV - SMALL,2,4,8.6,211
BMW,X3 xDRIVE28i,SUV - SMALL,2,4,11.1,231
BMW,X3 xDRIVE35i,SUV - SMALL,3,6,12.7,257
BMW,X4 M40i,SUV - SMALL,3,6,12.8,264
BMW,X4 xDRIVE28i,SUV - SMALL,2,4,11.7,238
BMW,X4 xDRIVE35i,SUV - SMALL,3,6,12.7,257
BMW,X5 M,SUV - STANDARD,4.4,8,16.6,343
BMW,X5 xDRIVE35d,SUV - STANDARD,3,6,10,233
BMW,X5 xDRIVE35i,SUV - STANDARD,3,6,13,269
BMW,X5 xDRIVE50i,SUV - STANDARD,4.4,8,15.7,322
BMW,X6 M,SUV - STANDARD,4.4,8,16.6,343
BMW,X6 xDRIVE35i,SUV - STANDARD,3,6,13,269
BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,15.7,322
BMW,Z4 sDRIVE28i,TWO-SEATER,2,4,10.7,212
BMW,Z4 sDRIVE28i,TWO-SEATER,2,4,10.7,211
BMW,Z4 sDRIVE35i,TWO-SEATER,3,6,13.7,282
BMW,Z4 sDRIVE35is,TWO-SEATER,3,6,13.7,282
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,15.8,315
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,16.1,323
BUICK,ENCORE,SUV - SMALL,1.4,4,9.5,199
BUICK,ENCORE AWD,SUV - SMALL,1.4,4,10.2,215
BUICK,ENCORE SPORT TOURING,SUV - SMALL,1.4,4,8.5,182
BUICK,ENCORE SPORT TOURING AWD,SUV - SMALL,1.4,4,8.9,192
BUICK,ENVISION AWD,SUV - SMALL,2,4,11.8,248
BUICK,LACROSSE FFV,MID-SIZE,3.6,6,13.7,268
BUICK,LACROSSE FFV,MID-SIZE,3.6,6,18.7,260
BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,9.6,193
BUICK,LACROSSE AWD FFV,MID-SIZE,3.6,6,13.8,274
BUICK,LACROSSE AWD FFV,MID-SIZE,3.6,6,18.5,263
BUICK,REGAL,MID-SIZE,2,4,11.4,231
BUICK,REGAL,MID-SIZE,2,4,11.6,230
BUICK,REGAL eASSIST,MID-SIZE,2.4,4,9.6,193
BUICK,REGAL AWD,MID-SIZE,2,4,12.4,252
BUICK,VERANO,COMPACT,2,4,11.4,231
BUICK,VERANO,COMPACT,2,4,11.6,230
BUICK,VERANO,COMPACT,2.4,4,11.3,224
CADILLAC,ATS,COMPACT,2,4,10.5,215
CADILLAC,ATS,COMPACT,2,4,12,240
CADILLAC,ATS,COMPACT,2.5,4,10.6,214
CADILLAC,ATS,COMPACT,3.6,6,11.6,233
CADILLAC,ATS AWD,COMPACT,2,4,10.8,221
CADILLAC,ATS AWD,COMPACT,3.6,6,12.2,247
CADILLAC,ATS-V,COMPACT,3.6,6,14.7,293
CADILLAC,ATS-V,COMPACT,3.6,6,14.2,289
CADILLAC,CT6,FULL-SIZE,2,4,11,222
CADILLAC,CT6 AWD,FULL-SIZE,3,6,13,263
CADILLAC,CT6 AWD,FULL-SIZE,3.6,6,12.8,257
CADILLAC,CTS,MID-SIZE,2,4,11,221
CADILLAC,CTS,MID-SIZE,3.6,6,11.6,233
CADILLAC,CTS AWD,MID-SIZE,2,4,11.2,229
CADILLAC,CTS AWD,MID-SIZE,3.6,6,12.2,247
CADILLAC,CTS Vsport,MID-SIZE,3.6,6,14.7,293
CADILLAC,CTS-V,MID-SIZE,6.2,8,16.6,332
CADILLAC,ESCALADE 4WD,SUV - STANDARD,6.2,8,16,325
CADILLAC,SRX,SUV - STANDARD,3.6,6,14.2,287
CADILLAC,SRX AWD,SUV - STANDARD,3.6,6,14.8,300
CADILLAC,XTS,FULL-SIZE,3.6,6,13.6,263
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,13.9,273
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,15,302
CHEVROLET,CAMARO,COMPACT,2,4,10.9,218
CHEVROLET,CAMARO,COMPACT,2,4,11.4,229
CHEVROLET,CAMARO,COMPACT,3.6,6,12.3,248
CHEVROLET,CAMARO,COMPACT,3.6,6,13.2,261
CHEVROLET,CAMARO SS,COMPACT,6.2,8,14.2,272
CHEVROLET,CAMARO SS,COMPACT,6.2,8,14.3,284
CHEVROLET,CITY EXPRESS,SPECIAL PURPOSE VEHICLE,2,4,9.7,220
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,11.9,247
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,12.2,253
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,10.8,252
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,13,265
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.5,4,12.7,265
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,2.8,4,12,277
CHEVROLET,COLORADO 4WD,PICKUP TRUCK - SMALL,3.6,6,13.6,279
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,14.6,275
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,13.7,263
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,17.7,335
CHEVROLET,CORVETTE Z06,TWO-SEATER,6.2,8,15.7,313
CHEVROLET,CRUZE,COMPACT,1.4,4,7.8,159
CHEVROLET,CRUZE,COMPACT,1.4,4,8.2,167
CHEVROLET,CRUZE PREMIER,COMPACT,1.4,4,7.8,160
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.4,4,9.1,184
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.4,4,9,182
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.8,4,10.5,207
CHEVROLET,CRUZE LIMITED,MID-SIZE,1.8,4,9.4,190
CHEVROLET,CRUZE LIMITED ECO,MID-SIZE,1.4,4,9,181
CHEVROLET,CRUZE LIMITED ECO,MID-SIZE,1.4,4,8.4,167
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,10.5,214
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,14.2,285
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,10.5,214
CHEVROLET,EQUINOX FFV,SUV - SMALL,2.4,4,15.6,221
CHEVROLET,EQUINOX AWD,SUV - SMALL,2.4,4,11.5,235
CHEVROLET,EQUINOX AWD,SUV - SMALL,3.6,6,14.9,300
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4,11.5,235
CHEVROLET,EQUINOX AWD FFV,SUV - SMALL,2.4,4,16.3,236
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6,8,22,441
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6,8,23,465
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,10.6,215
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,12.5,248
CHEVROLET,IMPALA FFV,FULL-SIZE,3.6,6,17,239
CHEVROLET,IMPALA DUAL FUEL,MID-SIZE,3.6,6,13.9,272
CHEVROLET,IMPALA DUAL FUEL,MID-SIZE,3.6,6,15.2,213
CHEVROLET,MALIBU,MID-SIZE,1.5,4,8.7,179
CHEVROLET,MALIBU,MID-SIZE,2,4,10.6,211
CHEVROLET,MALIBU LIMITED,MID-SIZE,2.5,4,10,202
CHEVROLET,MALIBU HYBRID,MID-SIZE,1.8,4,5,122
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,14.6,298
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,16.1,328
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,13.5,280
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,4.3,6,19.3,284
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,14.6,298
CHEVROLET,SILVERADO FFV,PICKUP TRUCK - STANDARD,5.3,8,19.9,286
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,15,307
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,16.3,332
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,14.2,296
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,4.3,6,20.3,301
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,15,306
CHEVROLET,SILVERADO 4WD FFV,PICKUP TRUCK - STANDARD,5.3,8,20.5,295
CHEVROLET,SILVERADO eASSIST 4WD,PICKUP TRUCK - STANDARD,5.3,8,14.4,304
CHEVROLET,SONIC,COMPACT,1.4,4,9,188
CHEVROLET,SONIC,COMPACT,1.4,4,8.5,175
CHEVROLET,SONIC,COMPACT,1.8,4,9.6,195
CHEVROLET,SONIC,COMPACT,1.8,4,9,187
CHEVROLET,SONIC RS,COMPACT,1.4,4,9.5,195
CHEVROLET,SONIC RS,COMPACT,1.4,4,8.9,189
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,9,188
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.4,4,8.5,175
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,9.6,195
CHEVROLET,SONIC 5,STATION WAGON - SMALL,1.8,4,9,187
CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,1.4,4,9.5,195
CHEVROLET,SONIC 5 RS,STATION WAGON - SMALL,1.4,4,8.9,189
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,7.6,157
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,7.8,162
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,15.1,304
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,15.1,304
CHEVROLET,SUBURBAN FFV,SUV - STANDARD,5.3,8,20.5,288
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8,15.4,312
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,15.4,312
CHEVROLET,SUBURBAN 4WD FFV,SUV - STANDARD,5.3,8,22.2,317
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,15.1,304
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,15.1,304
CHEVROLET,TAHOE FFV,SUV - STANDARD,5.3,8,20.5,288
CHEVROLET,TAHOE 4WD,SUV - STANDARD,5.3,8,15.2,310
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,15.2,310
CHEVROLET,TAHOE 4WD FFV,SUV - STANDARD,5.3,8,20.9,300
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,15.8,315
CHEVROLET,TRAVERSE AWD,SUV - STANDARD,3.6,6,16.1,323
CHEVROLET,TRAX,SUV - SMALL,1.4,4,9.2,193
CHEVROLET,TRAX,SUV - SMALL,1.4,4,9.1,190
CHEVROLET,TRAX 4WD,SUV - SMALL,1.4,4,9.7,205
CHRYSLER,200 FFV,MID-SIZE,2.4,4,10.2,198
CHRYSLER,200 FFV,MID-SIZE,2.4,4,13.6,186
CHRYSLER,200 FFV,MID-SIZE,3.6,6,12.4,239
CHRYSLER,200 FFV,MID-SIZE,3.6,6,16.5,225
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,12.8,250
CHRYSLER,200 AWD FFV,MID-SIZE,3.6,6,16.9,232
CHRYSLER,300,FULL-SIZE,3.6,6,12.4,240
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,12.4,240
CHRYSLER,300 FFV,FULL-SIZE,3.6,6,16.8,229
CHRYSLER,300 (MDS),FULL-SIZE,5.7,8,14.8,289
CHRYSLER,300 AWD,FULL-SIZE,3.6,6,12.8,257
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,12.8,257
CHRYSLER,300 AWD FFV,FULL-SIZE,3.6,6,17.3,243
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,14.1,282
CHRYSLER,TOWN & COUNTRY FFV,MINIVAN,3.6,6,19.7,279
DODGE,CHALLENGER,MID-SIZE,3.6,6,12.4,242
DODGE,CHALLENGER,MID-SIZE,5.7,8,15.6,307
DODGE,CHALLENGER,MID-SIZE,6.4,8,16.8,326
DODGE,CHALLENGER (MDS),MID-SIZE,5.7,8,14.8,289
DODGE,CHALLENGER (MDS),MID-SIZE,6.4,8,15.7,302
DODGE,CHALLENGER SRT,MID-SIZE,6.4,8,16.8,326
DODGE,CHALLENGER SRT (MDS),MID-SIZE,6.4,8,15.7,302
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,17.6,339
DODGE,CHALLENGER SRT HELLCAT,MID-SIZE,6.2,8,18.1,353
DODGE,CHARGER,FULL-SIZE,3.6,6,13.7,271
DODGE,CHARGER,FULL-SIZE,3.6,6,12.4,240
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,13.7,271
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,18.7,264
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,12.4,240
DODGE,CHARGER FFV,FULL-SIZE,3.6,6,16.8,229
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,15.7,302
DODGE,CHARGER (MDS),FULL-SIZE,5.7,8,14.8,289
DODGE,CHARGER (MDS),FULL-SIZE,6.4,8,15.7,302
DODGE,CHARGER AWD,FULL-SIZE,3.6,6,12.8,257
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,12.8,257
DODGE,CHARGER AWD FFV,FULL-SIZE,3.6,6,17.3,243
DODGE,CHARGER AWD (MDS),FULL-SIZE,5.7,8,16.1,313
DODGE,CHARGER SRT (MDS),FULL-SIZE,6.4,8,15.7,302
DODGE,CHARGER SRT HELLCAT,FULL-SIZE,6.2,8,17.6,339
DODGE,DART,MID-SIZE,2,4,9.4,189
DODGE,DART,MID-SIZE,2.4,4,10.1,202
DODGE,DART,MID-SIZE,2.4,4,10.5,205
DODGE,DART FFV,MID-SIZE,2,4,9.9,201
DODGE,DART FFV,MID-SIZE,2,4,13.3,187
DODGE,DART GT,MID-SIZE,2.4,4,10.6,215
DODGE,DART GT,MID-SIZE,2.4,4,10.2,207
DODGE,DART TURBO AERO,MID-SIZE,1.4,4,8.4,171
DODGE,DART TURBO AERO,MID-SIZE,1.4,4,8.5,171
DODGE,DURANGO AWD,SUV - STANDARD,3.6,6,12.8,265
DODGE,DURANGO AWD (MDS),SUV - STANDARD,5.7,8,16.7,329
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,13.7,276
DODGE,GRAND CARAVAN FFV,MINIVAN,3.6,6,19.2,269
DODGE,JOURNEY,SUV - SMALL,2.4,4,12.7,260
DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,14.2,283
DODGE,JOURNEY FFV,SUV - SMALL,3.6,6,18.9,270
DODGE,JOURNEY AWD,SUV - SMALL,3.6,6,14.5,292
DODGE,VIPER SRT,TWO-SEATER,8.4,10,19.2,364
FIAT,500 CABRIO,MINICOMPACT,1.4,4,8.7,183
FIAT,500 CABRIO,MINICOMPACT,1.4,4,7.9,168
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,8.7,183
FIAT,500 HATCHBACK,MINICOMPACT,1.4,4,7.6,160
FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,9.6,200
FIAT,500 HATCHBACK TURBO,MINICOMPACT,1.4,4,8.5,183
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,9.6,200
FIAT,500 ABARTH CABRIO,MINICOMPACT,1.4,4,8.5,183
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,9.6,200
FIAT,500 ABARTH HATCHBACK,MINICOMPACT,1.4,4,8.5,183
FIAT,500L,STATION WAGON - SMALL,1.4,4,10.6,218
FIAT,500L,STATION WAGON - SMALL,1.4,4,9.9,203
FIAT,500L,STATION WAGON - SMALL,1.4,4,9.3,194
FIAT,500X,SUV - SMALL,1.4,4,9.5,194
FIAT,500X,SUV - SMALL,2.4,4,10.6,217
FIAT,500X AWD,SUV - SMALL,2.4,4,11,224
FORD,C-MAX HYBRID,FULL-SIZE,2,4,5.6,140
FORD,EDGE,SUV - SMALL,2,4,11.5,231
FORD,EDGE (Start/Stop),SUV - SMALL,2,4,11.3,228
FORD,EDGE,SUV - SMALL,3.5,6,13.4,268
FORD,EDGE AWD,SUV - SMALL,2,4,11.8,240
FORD,EDGE AWD,SUV - SMALL,2.7,6,13.6,278
FORD,EDGE AWD,SUV - SMALL,3.5,6,13.7,278
FORD,ESCAPE,SUV - SMALL,1.6,4,10.1,208
FORD,ESCAPE,SUV - SMALL,2,4,10.9,224
FORD,ESCAPE,SUV - SMALL,2.5,4,10.9,220
FORD,ESCAPE AWD,SUV - SMALL,1.6,4,10.5,220
FORD,ESCAPE AWD,SUV - SMALL,2,4,11.4,236
FORD,EXPEDITION 4X4,SUV - STANDARD,3.5,6,16.2,334
FORD,EXPEDITION EL 4X4,SUV - STANDARD,3.5,6,16.4,338
FORD,EXPLORER,SUV - STANDARD,2.3,4,12.6,253
FORD,EXPLORER FFV,SUV - STANDARD,3.5,6,13.9,280
